,geometry,crimes_2021,crimes_2022,crimes_2023,crimes_2020,gas_station,bar,liquor_store
195,"POLYGON ((1435372 7465209, 1435372 7465709, 1435872 7465709, 1435872 7465209, 1435372 7465209))",0,0,0,0,6490.556275972048,10874.360421017385,10858.469963042782
255,"POLYGON ((1435872 7465209, 1435872 7465709, 1436372 7465709, 1436372 7465209, 1435872 7465209))",0,0,0,0,6305.871235065852,10470.502694763312,10472.634225697711
196,"POLYGON ((1435372 7465709, 1435372 7466209, 1435872 7466209, 1435872 7465709, 1435372 7465709))",0,0,0,0,6036.233426081055,10592.982056184397,10481.58621670071
316,"POLYGON ((1436372 7465709, 1436372 7466209, 1436872 7466209, 1436872 7465709, 1436372 7465709))",0,0,0,0,5675.3410908490605,9770.910554925642,9768.01466286109
73,"POLYGON ((1434872 7464709, 1434872 7464209, 1434450.8351422837 7464209, 1434443.9357364671 7464406.410475136, 1434871.1579090501 7464709, 1434872 7464709))",0,0,0,0,7851.198923577902,12254.429416052644,12253.329570482756
133,"POLYGON ((1434872 7464209, 1434872 7464709, 1435372 7464709, 1435372 7464209, 1434872 7464209))",0,0,0,0,7607.433411127118,11872.358396646501,11882.75986326522
74,"POLYGON ((1434872 7464709, 1434871.1579090501 7464709, 1434872 7464709.596429485, 1434872 7464709))",0,0,0,0,7488.8798748132385,11921.426779102285,11913.290599817547
134,"POLYGON ((1435372 7465209, 1435372 7464709, 1434872 7464709, 1434872 7464709.596429485, 1435035.970389872 7464825.732073998, 1434997.7571470342 7465209, 1435372 7465209))",0,0,0,0,7132.406086869024,11524.530934951561,11516.338086494237
135,"POLYGON ((1435372 7465709, 1435372 7465209, 1434997.7571470342 7465209, 1434947.9052806955 7465709, 1435372 7465709))",0,0,0,0,6679.748206483363,11241.402130894825,11117.59981180574
433,"POLYGON ((1437372 7464209, 1437372 7464709, 1437872 7464709, 1437872 7464209, 1437372 7464209))",0,0,0,0,6968.249379369764,10017.55731067731,10126.621865300922
493,"POLYGON ((1437872 7464209, 1437872 7464709, 1438372 7464709, 1438372 7464209, 1437872 7464209))",0,3,2,0,6942.131565647391,9681.485763433253,9814.181987804357
434,"POLYGON ((1437372 7464709, 1437372 7465209, 1437872 7465209, 1437872 7464709, 1437372 7464709))",0,0,0,0,6470.339451347602,9659.762354693805,9747.656925869522
374,"POLYGON ((1436872 7464709, 1436872 7465209, 1437372 7465209, 1437372 7464709, 1436872 7464709))",0,0,0,0,6536.711815124972,10021.541629624819,10086.977637404541
494,"POLYGON ((1437872 7464709, 1437872 7465209, 1438372 7465209, 1438372 7464709, 1437872 7464709))",0,0,0,0,6442.203340266122,9310.785190520506,9422.659562533545
375,"POLYGON ((1436872 7465209, 1436872 7465709, 1437372 7465709, 1437372 7465209, 1436872 7465209))",0,0,0,0,6044.616990064176,9689.729145376483,9732.186958703613
495,"POLYGON ((1437872 7465209, 1437872 7465709, 1438372 7465709, 1438372 7465209, 1437872 7465209))",0,0,0,0,5942.287192648473,8952.668604414617,9041.83932466543
435,"POLYGON ((1437372 7465209, 1437372 7465709, 1437872 7465709, 1437872 7465209, 1437372 7465209))",0,0,0,0,5972.778735081627,9315.071820743779,9380.040548212648
496,"POLYGON ((1437872 7465709, 1437872 7466209, 1438372 7466209, 1438372 7465709, 1437872 7465709))",0,0,1,0,5442.386451042608,8608.706605345913,8673.13112518931
436,"POLYGON ((1437372 7465709, 1437372 7466209, 1437872 7466209, 1437872 7465709, 1437372 7465709))",0,0,0,0,5475.66242758092,8984.994006790988,9025.15960123558
256,"POLYGON ((1435872 7465709, 1435872 7466209, 1436372 7466209, 1436372 7465709, 1435872 7465709))",0,0,0,0,5837.191553804707,10177.965462581456,10156.003779386678
197,"POLYGON ((1435372 7466209, 1435372 7466709, 1435872 7466709, 1435872 7466209, 1435372 7466209))",0,0,0,0,5589.714409226675,10328.15681131439,10025.86621075121
317,"POLYGON ((1436372 7466209, 1436372 7466709, 1436872 7466709, 1436872 7466209, 1436372 7466209))",0,0,0,0,5197.912051974128,9483.1559804114,9454.229508295775
257,"POLYGON ((1435872 7466209, 1435872 7466709, 1436372 7466709, 1436372 7466209, 1435872 7466209))",0,0,0,0,5374.160254252482,9902.04702240684,9826.012728845093
198,"POLYGON ((1435372 7466709, 1435372 7467209, 1435872 7467209, 1435872 7466709, 1435372 7466709))",0,0,0,0,5153.0282727047415,9972.662937727875,9574.567193018978
318,"POLYGON ((1436372 7466709, 1436372 7467209, 1436872 7467209, 1436872 7466709, 1436372 7466709))",0,0,0,0,4725.154272892683,9213.566173055235,9157.008285307595
258,"POLYGON ((1435872 7466709, 1435872 7467209, 1436372 7467209, 1436372 7466709, 1435872 7466709))",0,0,0,0,4918.3728651826705,9644.173863551578,9365.087816202169
199,"POLYGON ((1435372 7467209, 1435372 7467709, 1435872 7467709, 1435872 7467209, 1435372 7467209))",0,0,0,0,4728.899827853462,9546.991168851408,9128.344898796704
319,"POLYGON ((1436372 7467209, 1436372 7467709, 1436872 7467709, 1436872 7467209, 1436372 7467209))",0,0,0,0,4258.623733697786,8963.780223863305,8711.586901045857
259,"POLYGON ((1435872 7467209, 1435872 7467709, 1436372 7467709, 1436372 7467209, 1435872 7467209))",0,0,0,0,4472.044816808446,9288.521476254045,8908.378834722442
136,"POLYGON ((1435372 7466209, 1435372 7465709, 1434947.9052806955 7465709, 1434902.045655409 7466168.9589609625, 1434901.0537813795 7466209, 1435372 7466209))",0,0,0,0,6252.4178463734825,10991.121760067941,10677.324152760937
137,"POLYGON ((1435372 7466709, 1435372 7466209, 1434901.0537813795 7466209, 1434888.6680634564 7466709, 1435372 7466709))",0,0,0,0,5833.229719670266,10652.869316892382,10240.029151389506
138,"POLYGON ((1435372 7467209, 1435372 7466709, 1434888.6680634564 7466709, 1434876.2823455336 7467209, 1435372 7467209))",0,0,0,0,5419.883963549732,10234.534192966456,9801.653719636559
139,"POLYGON ((1434872 7467709, 1435372 7467709, 1435372 7467209, 1434876.2823455336 7467209, 1434872 7467381.874336407, 1434872 7467709))",0,0,0,0,5022.077158599368,9823.681096551294,9369.421096420048
79,"POLYGON ((1434872 7467709, 1434872 7467381.874336407, 1434863.8966276108 7467709, 1434872 7467709))",0,0,0,0,5076.604422662791,9857.219690788552,9379.754601863719
376,"POLYGON ((1436872 7465709, 1436872 7466209, 1437372 7466209, 1437372 7465709, 1436872 7465709))",0,0,0,0,5553.9344395798,9372.854697860928,9390.623415983735
437,"POLYGON ((1437372 7466209, 1437372 7466709, 1437872 7466709, 1437872 7466209, 1437372 7466209))",0,0,0,0,4979.123640099678,8671.19781682584,8684.575462821205
497,"POLYGON ((1437872 7466209, 1437872 7466709, 1438372 7466709, 1438372 7466209, 1437872 7466209))",0,0,0,1,4942.505790089704,8280.66323994531,8318.145746281974
377,"POLYGON ((1436872 7466209, 1436872 7466709, 1437372 7466709, 1437372 7466209, 1436872 7466209))",0,0,0,0,5065.07462548467,9072.483643615395,9063.782504147117
438,"POLYGON ((1437372 7466709, 1437372 7467209, 1437872 7467209, 1437872 7466709, 1437372 7466709))",0,0,0,0,4483.354260593016,8375.513468139156,8360.035652501578
498,"POLYGON ((1437872 7466709, 1437872 7467209, 1438372 7467209, 1438372 7466709, 1437872 7466709))",1,0,0,1,4442.651988131451,7970.504248153735,7978.715046801099
378,"POLYGON ((1436872 7466709, 1436872 7467209, 1437372 7467209, 1437372 7466709, 1436872 7466709))",0,0,0,0,4578.621426183515,8790.307943418367,8753.31356825201
379,"POLYGON ((1436872 7467209, 1436872 7467709, 1437372 7467709, 1437372 7467209, 1436872 7467209))",0,1,0,0,4095.432500589511,8528.133911740553,8461.019061898282
499,"POLYGON ((1437872 7467209, 1437872 7467709, 1438372 7467709, 1438372 7467209, 1437872 7467209))",1,3,1,1,3942.835260345837,7680.396620376576,7656.907922896266
439,"POLYGON ((1437372 7467209, 1437372 7467709, 1437872 7467709, 1437872 7467209, 1437372 7467209))",2,1,0,1,3988.6412007794884,8099.924699121319,8053.480070923305
200,"POLYGON ((1435372 7467709, 1435372 7468209, 1435872 7468209, 1435872 7467709, 1435372 7467709))",0,0,0,0,4321.028440597283,9128.859440626871,8687.981598112436
320,"POLYGON ((1436372 7467709, 1436372 7468209, 1436872 7468209, 1436872 7467709, 1436372 7467709))",0,0,0,0,3800.614332945683,8608.092492540614,8249.005394120326
260,"POLYGON ((1435872 7467709, 1435872 7468209, 1436372 7468209, 1436372 7467709, 1435872 7467709))",0,0,0,0,4038.313762713514,8858.197645312968,8456.568873998678
321,"POLYGON ((1436372 7468209, 1436372 7468709, 1436872 7468709, 1436872 7468209, 1436372 7468209))",0,0,0,0,3354.6180871107,8172.5326960942575,7791.048302377463
261,"POLYGON ((1435872 7468209, 1435872 7468709, 1436372 7468709, 1436372 7468209, 1435872 7468209))",0,0,0,0,3621.708332914105,8435.56161924171,8010.486925177257
201,"POLYGON ((1435372 7468209, 1435372 7468709, 1435872 7468709, 1435872 7468209, 1435372 7468209))",0,0,0,0,3934.473279491002,8719.352555970994,8254.415055404763
322,"POLYGON ((1436372 7468709, 1436372 7469209, 1436872 7469209, 1436872 7468709, 1436372 7468709))",0,0,0,0,2926.1332356795274,7744.761131069521,7338.581423390439
202,"POLYGON ((1435372 7468709, 1435372 7469209, 1435872 7469209, 1435872 7468709, 1435372 7468709))",0,0,0,0,3576.1534068894152,8319.744185004338,7828.774588953582
262,"POLYGON ((1435872 7468709, 1435872 7469209, 1436372 7469209, 1436372 7468709, 1435872 7468709))",0,0,0,0,3228.864266468561,8021.828603293602,7571.145516775403
203,"POLYGON ((1435372 7469209, 1435372 7469709, 1435872 7469709, 1435872 7469209, 1435372 7469209))",0,0,0,0,3255.4057185218653,7931.530597085854,7412.425731324249
380,"POLYGON ((1436872 7467709, 1436872 7468209, 1437372 7468209, 1437372 7467709, 1436872 7467709))",0,0,0,0,3616.8163582718635,8287.859934448363,8067.132257733799
500,"POLYGON ((1437872 7467709, 1437872 7468209, 1438372 7468209, 1438372 7467709, 1437872 7467709))",5,4,1,17,3443.0717524914457,7412.694956812072,7355.038006793232
440,"POLYGON ((1437372 7467709, 1437372 7468209, 1437872 7468209, 1437872 7467709, 1437372 7467709))",1,0,0,2,3495.432996230042,7846.549203815061,7767.038457122521
501,"POLYGON ((1437872 7468209, 1437872 7468709, 1438372 7468709, 1438372 7468209, 1437872 7468209))",1,3,2,0,2943.388573631182,7169.909399650899,7075.657511711143
441,"POLYGON ((1437372 7468209, 1437372 7468709, 1437872 7468709, 1437872 7468209, 1437372 7468209))",1,0,1,0,3004.470840882271,7617.603867644075,7434.076902552507
381,"POLYGON ((1436872 7468209, 1436872 7468709, 1437372 7468709, 1437372 7468209, 1436872 7468209))",0,0,0,0,3144.861486940408,7932.331404160793,7598.221273529859
382,"POLYGON ((1436872 7468709, 1436872 7469209, 1437372 7469209, 1437372 7468709, 1436872 7468709))",1,0,1,1,2683.085346130295,7490.855479451671,7133.534199769018
502,"POLYGON ((1437872 7468709, 1437872 7469209, 1438372 7469209, 1438372 7468709, 1437872 7468709))",1,1,0,0,2443.8349981045562,6954.649888790773,6815.597987143911
442,"POLYGON ((1437372 7468709, 1437372 7469209, 1437872 7469209, 1437872 7468709, 1437372 7468709))",1,0,1,9,2517.069374548487,7262.541335561334,6958.4368252372005
443,"POLYGON ((1437372 7469209, 1437372 7469709, 1437872 7469709, 1437872 7469209, 1437372 7469209))",3,0,1,1,2035.7876703792076,6814.362843240195,6486.461801981854
910,"POLYGON ((1441372 7462709, 1441372 7463209, 1441872 7463209, 1441872 7462709, 1441372 7462709))",0,0,0,0,7615.3648459289625,9247.188143548805,9607.341800593378
970,"POLYGON ((1441872 7462709, 1441872 7463209, 1442372 7463209, 1442372 7462709, 1441872 7462709))",0,0,0,0,7618.30649032639,9104.405564178584,9490.559212205653
1030,"POLYGON ((1442372 7462709, 1442372 7463209, 1442872 7463209, 1442872 7462709, 1442372 7462709))",0,0,0,0,7653.9797376585575,8987.208286887664,9398.958019234598
911,"POLYGON ((1441372 7463209, 1441372 7463709, 1441872 7463709, 1441872 7463209, 1441372 7463209))",0,0,0,0,7115.559126228792,8773.257253645581,9125.204743735354
1031,"POLYGON ((1442372 7463209, 1442372 7463709, 1442872 7463709, 1442872 7463209, 1442372 7463209))",0,0,0,0,7156.871227480271,8498.79209466601,8905.546417205163
971,"POLYGON ((1441872 7463209, 1441872 7463709, 1442372 7463709, 1442372 7463209, 1441872 7463209))",0,0,0,0,7118.707307004299,8622.630396433628,9002.169699691456
912,"POLYGON ((1441372 7463709, 1441372 7464209, 1441872 7464209, 1441872 7463709, 1441372 7463709))",0,0,0,0,6615.782767073375,8302.385025707974,8645.097267049778
972,"POLYGON ((1441872 7463709, 1441872 7464209, 1442372 7464209, 1442372 7463709, 1441872 7463709))",0,0,0,0,6619.168653618338,8143.052820039689,8515.127975767851
1032,"POLYGON ((1442372 7463709, 1442372 7464209, 1442872 7464209, 1442872 7463709, 1442372 7463709))",0,0,0,0,6660.19562092452,8011.805123991265,8412.912820816407
973,"POLYGON ((1441872 7464209, 1441872 7464709, 1442372 7464709, 1442372 7464209, 1441872 7464209))",0,0,0,0,6119.705352979896,7666.085279098553,8029.679295299761
550,"POLYGON ((1438372 7462709, 1438372 7463209, 1438872 7463209, 1438872 7462709, 1438372 7462709))",0,0,0,0,8259.837133562582,10570.346062123583,10778.813958488763
670,"POLYGON ((1439372 7462709, 1439372 7463209, 1439872 7463209, 1439872 7462709, 1439372 7462709))",1,0,0,0,7925.562034383204,10049.459692081173,10306.416725788733
610,"POLYGON ((1438872 7462709, 1438872 7463209, 1439372 7463209, 1439372 7462709, 1438872 7462709))",0,0,0,0,8078.967849726714,10301.064410433899,10533.400592337926
611,"POLYGON ((1438872 7463209, 1438872 7463709, 1439372 7463709, 1439372 7463209, 1438872 7463209))",2,0,1,3,7609.672887789927,9877.82781103027,10095.586817036756
551,"POLYGON ((1438372 7463209, 1438372 7463709, 1438872 7463709, 1438872 7463209, 1438372 7463209))",0,0,0,0,7801.429959643715,10158.335008725924,10351.385196840738
671,"POLYGON ((1439372 7463209, 1439372 7463709, 1439872 7463709, 1439872 7463209, 1439372 7463209))",0,0,0,0,7446.605502046126,9615.154412656066,9858.527824542522
612,"POLYGON ((1438872 7463709, 1438872 7464209, 1439372 7464209, 1439372 7463709, 1438872 7463709))",0,0,0,1,7144.5448701377945,9462.084154181797,9663.809720911711
552,"POLYGON ((1438372 7463709, 1438372 7464209, 1438872 7464209, 1438872 7463709, 1438372 7463709))",0,0,0,1,7348.449452603843,9754.554035216675,9930.736157759651
672,"POLYGON ((1439372 7463709, 1439372 7464209, 1439872 7464209, 1439872 7463709, 1439372 7463709))",2,3,0,4,6970.604955479175,9187.532239708038,9415.886363425403
553,"POLYGON ((1438372 7464209, 1438372 7464709, 1438872 7464709, 1438872 7464209, 1438372 7464209))",1,0,0,5,6901.964162448319,9360.06830650381,9517.765797533382
793,"POLYGON ((1440372 7464209, 1440372 7464709, 1440872 7464709, 1440872 7464209, 1440372 7464209))",0,0,0,0,6230.277479813812,8254.073367849507,8524.473973478209
733,"POLYGON ((1439872 7464209, 1439872 7464709, 1440372 7464709, 1440372 7464209, 1439872 7464209))",22,5,47,6,6345.986560932554,8500.000885116786,8740.53538620802
794,"POLYGON ((1440372 7464709, 1440372 7465209, 1440872 7465209, 1440872 7464709, 1440372 7464709))",0,0,0,7,5740.536335371664,7815.963244431085,8070.6258534371855
734,"POLYGON ((1439872 7464709, 1439872 7465209, 1440372 7465209, 1440372 7464709, 1439872 7464709))",2,3,10,7,5865.913856662386,8075.244226860345,8298.512154550112
854,"POLYGON ((1440872 7464709, 1440872 7465209, 1441372 7465209, 1441372 7464709, 1440872 7464709))",0,0,0,0,5656.727805159171,7580.830663796286,7867.953949606052
855,"POLYGON ((1440872 7465209, 1440872 7465709, 1441372 7465709, 1441372 7465209, 1440872 7465209))",1,0,0,1,5161.004689390244,7136.424022548635,7407.634203629579
795,"POLYGON ((1440372 7465209, 1440372 7465709, 1440872 7465709, 1440872 7465209, 1440372 7465209))",5,3,1,0,5252.728563324926,7385.71836145631,7622.555136424404
735,"POLYGON ((1439872 7465209, 1439872 7465709, 1440372 7465709, 1440372 7465209, 1439872 7465209))",1,3,2,3,5389.466143880207,7659.577246813073,7863.437487567208
856,"POLYGON ((1440872 7465709, 1440872 7466209, 1441372 7466209, 1441372 7465709, 1440872 7465709))",0,0,0,0,4666.194310801393,6699.858364627153,6952.79725264905
796,"POLYGON ((1440372 7465709, 1440372 7466209, 1440872 7466209, 1440872 7465709, 1440372 7465709))",0,0,0,0,4767.447671681015,6964.796478807409,7181.343324858617
913,"POLYGON ((1441372 7464209, 1441372 7464709, 1441872 7464709, 1441872 7464209, 1441372 7464209))",0,0,0,0,6116.042966113976,7835.122934042272,8167.377296195695
1033,"POLYGON ((1442372 7464209, 1442372 7464709, 1442872 7464709, 1442872 7464209, 1442372 7464209))",0,0,0,0,6164.057563912698,7526.524803736973,7921.202388041757
914,"POLYGON ((1441372 7464709, 1441372 7465209, 1441872 7465209, 1441872 7464709, 1441372 7464709))",0,0,0,0,5616.349482145804,7372.157463593027,7692.4896516065755
974,"POLYGON ((1441872 7464709, 1441872 7465209, 1442372 7465209, 1442372 7464709, 1441872 7464709))",0,0,0,0,5620.337494273631,7192.24706074998,7546.131109848743
1034,"POLYGON ((1442372 7464709, 1442372 7465209, 1442872 7465209, 1442872 7464709, 1442372 7464709))",0,0,0,0,5668.598203566429,7043.303904966977,7430.598388688477
975,"POLYGON ((1441872 7465209, 1441872 7465709, 1442372 7465709, 1442372 7465209, 1441872 7465209))",0,0,0,0,5121.092997767683,6722.199941932843,7064.873662613392
1035,"POLYGON ((1442372 7465209, 1442372 7465709, 1442872 7465709, 1442872 7465209, 1442372 7465209))",0,0,0,0,5174.012517932649,6562.597364929397,6941.335430278611
915,"POLYGON ((1441372 7465209, 1441372 7465709, 1441872 7465709, 1441872 7465209, 1441372 7465209))",0,0,0,0,5116.71588500345,6914.35173710924,7220.993157574351
976,"POLYGON ((1441872 7465709, 1441872 7466209, 1442372 7466209, 1442372 7465709, 1441872 7465709))",0,0,0,0,4622.011838369996,6256.798409392547,6586.409113496498
916,"POLYGON ((1441372 7465709, 1441372 7466209, 1441872 7466209, 1441872 7465709, 1441372 7465709))",0,0,0,0,4617.161616198185,6462.8023504452585,6753.598102004365
673,"POLYGON ((1439372 7464209, 1439372 7464709, 1439872 7464709, 1439872 7464209, 1439372 7464209))",1,0,1,2,6498.210014119121,8767.571096497011,8979.268408428485
613,"POLYGON ((1438872 7464209, 1438872 7464709, 1439372 7464709, 1439372 7464209, 1438872 7464209))",0,0,0,0,6684.453705700974,9054.865588029093,9238.915708222965
554,"POLYGON ((1438372 7464709, 1438372 7465209, 1438872 7465209, 1438872 7464709, 1438372 7464709))",1,0,0,1,6452.803664997624,8976.103440740437,9113.518031932434
614,"POLYGON ((1438872 7464709, 1438872 7465209, 1439372 7465209, 1439372 7464709, 1438872 7464709))",0,0,0,0,6230.515330685471,8657.375184992772,8821.89937628572
674,"POLYGON ((1439372 7464709, 1439372 7465209, 1439872 7465209, 1439872 7464709, 1439372 7464709))",0,0,1,0,6030.268097675694,8356.426102622161,8549.596849691989
615,"POLYGON ((1438872 7465209, 1438872 7465709, 1439372 7465709, 1439372 7465209, 1438872 7465209))",0,1,0,8,5784.17852664956,8271.015619026713,8413.932121604723
555,"POLYGON ((1438372 7465209, 1438372 7465709, 1438872 7465709, 1438872 7465209, 1438372 7465209))",0,0,0,0,5953.777653018699,8604.068064312805,8719.206159967716
675,"POLYGON ((1439372 7465209, 1439372 7465709, 1439872 7465709, 1439872 7465209, 1439372 7465209))",4,3,6,3,5567.902053026115,7955.464253268956,8127.973390330736
